2019-04-15 09:36:32,979 INFO [main] ?.?(?) | using logger: com.alibaba.dubbo.common.logger.log4j.Log4jLoggerAdapter
2019-04-15 09:36:40,855 INFO [main] com.alibaba.dubbo.registry.support.AbstractRegistry.subscribe(298) |  [DUBBO] Subscribe: provider://192.168.251.148:20880/com.hary.remote.service.UserServiceRemote?anyhost=true&application=provider&bean.name=com.hary.remote.service.UserServiceRemote&category=configurators&check=false&dubbo=2.0.2&generic=false&interface=com.hary.remote.service.UserServiceRemote&methods=queryUserByPage,queryUserByUsernameAndPassword,updateUserTelAgeSexById,queryUserByUser_Tel,queryUserByUser_Name,addUser,updateUserPasswordById,queryUserByID,queryRecord,queryAllUser,deleteUserByID&pid=928&revision=1.0-SNAPSHOT&side=provider&timestamp=1555292199703, dubbo version: 2.6.5, current host: 192.168.251.148
2019-04-15 09:36:40,875 INFO [main] com.alibaba.dubbo.registry.support.AbstractRegistry.notify(387) |  [DUBBO] Notify urls for subscribe url provider://192.168.251.148:20880/com.hary.remote.service.UserServiceRemote?anyhost=true&application=provider&bean.name=com.hary.remote.service.UserServiceRemote&category=configurators&check=false&dubbo=2.0.2&generic=false&interface=com.hary.remote.service.UserServiceRemote&methods=queryUserByPage,queryUserByUsernameAndPassword,updateUserTelAgeSexById,queryUserByUser_Tel,queryUserByUser_Name,addUser,updateUserPasswordById,queryUserByID,queryRecord,queryAllUser,deleteUserByID&pid=928&revision=1.0-SNAPSHOT&side=provider&timestamp=1555292199703, urls: [empty://192.168.251.148:20880/com.hary.remote.service.UserServiceRemote?anyhost=true&application=provider&bean.name=com.hary.remote.service.UserServiceRemote&category=configurators&check=false&dubbo=2.0.2&generic=false&interface=com.hary.remote.service.UserServiceRemote&methods=queryUserByPage,queryUserByUsernameAndPassword,updateUserTelAgeSexById,queryUserByUser_Tel,queryUserByUser_Name,addUser,updateUserPasswordById,queryUserByID,queryRecord,queryAllUser,deleteUserByID&pid=928&revision=1.0-SNAPSHOT&side=provider&timestamp=1555292199703], dubbo version: 2.6.5, current host: 192.168.251.148
2019-04-15 09:36:40,900 INFO [main] com.alibaba.dubbo.config.spring.ServiceBean.onApplicationEvent(129) |  [DUBBO] The service ready on spring started. service: com.hary.remote.service.RedisServiceRemote, dubbo version: 2.6.5, current host: 192.168.251.148
2019-04-15 09:36:40,921 INFO [main] com.alibaba.dubbo.config.ServiceConfig.exportLocal(539) |  [DUBBO] Export dubbo service com.hary.remote.service.RedisServiceRemote to local registry, dubbo version: 2.6.5, current host: 192.168.251.148
2019-04-15 09:36:40,925 INFO [main] com.alibaba.dubbo.config.ServiceConfig.doExportUrlsFor1Protocol(491) |  [DUBBO] Export dubbo service com.hary.remote.service.RedisServiceRemote to url dubbo://192.168.251.148:20880/com.hary.remote.service.RedisServiceRemote?anyhost=true&application=provider&bean.name=com.hary.remote.service.RedisServiceRemote&bind.ip=192.168.251.148&bind.port=20880&dubbo=2.0.2&generic=false&interface=com.hary.remote.service.RedisServiceRemote&methods=add,set,lRange,remove,hmSet,removePattern,get,exists,rangeByScore,lGetIndex,setMembers,hmGet,lPush,zAdd&pid=928&revision=1.0-SNAPSHOT&side=provider&timestamp=1555292200904, dubbo version: 2.6.5, current host: 192.168.251.148
2019-04-15 09:36:40,930 INFO [main] com.alibaba.dubbo.config.ServiceConfig.doExportUrlsFor1Protocol(501) |  [DUBBO] Register dubbo service com.hary.remote.service.RedisServiceRemote url dubbo://192.168.251.148:20880/com.hary.remote.service.RedisServiceRemote?anyhost=true&application=provider&bean.name=com.hary.remote.service.RedisServiceRemote&bind.ip=192.168.251.148&bind.port=20880&dubbo=2.0.2&generic=false&interface=com.hary.remote.service.RedisServiceRemote&methods=add,set,lRange,remove,hmSet,removePattern,get,exists,rangeByScore,lGetIndex,setMembers,hmGet,lPush,zAdd&pid=928&revision=1.0-SNAPSHOT&side=provider&timestamp=1555292200904 to registry registry://127.0.0.1:2181/com.alibaba.dubbo.registry.RegistryService?application=provider&dubbo=2.0.2&pid=928&registry=zookeeper&timestamp=1555292200903, dubbo version: 2.6.5, current host: 192.168.251.148
2019-04-15 09:36:40,937 INFO [main] com.alibaba.dubbo.registry.support.AbstractRegistry.register(273) |  [DUBBO] Register: dubbo://192.168.251.148:20880/com.hary.remote.service.RedisServiceRemote?anyhost=true&application=provider&bean.name=com.hary.remote.service.RedisServiceRemote&dubbo=2.0.2&generic=false&interface=com.hary.remote.service.RedisServiceRemote&methods=add,set,lRange,remove,hmSet,removePattern,get,exists,rangeByScore,lGetIndex,setMembers,hmGet,lPush,zAdd&pid=928&revision=1.0-SNAPSHOT&side=provider&timestamp=1555292200904, dubbo version: 2.6.5, current host: 192.168.251.148
2019-04-15 09:36:40,951 INFO [main] com.alibaba.dubbo.registry.support.AbstractRegistry.subscribe(298) |  [DUBBO] Subscribe: provider://192.168.251.148:20880/com.hary.remote.service.RedisServiceRemote?anyhost=true&application=provider&bean.name=com.hary.remote.service.RedisServiceRemote&category=configurators&check=false&dubbo=2.0.2&generic=false&interface=com.hary.remote.service.RedisServiceRemote&methods=add,set,lRange,remove,hmSet,removePattern,get,exists,rangeByScore,lGetIndex,setMembers,hmGet,lPush,zAdd&pid=928&revision=1.0-SNAPSHOT&side=provider&timestamp=1555292200904, dubbo version: 2.6.5, current host: 192.168.251.148
2019-04-15 09:36:40,964 INFO [main] com.alibaba.dubbo.registry.support.AbstractRegistry.notify(387) |  [DUBBO] Notify urls for subscribe url provider://192.168.251.148:20880/com.hary.remote.service.RedisServiceRemote?anyhost=true&application=provider&bean.name=com.hary.remote.service.RedisServiceRemote&category=configurators&check=false&dubbo=2.0.2&generic=false&interface=com.hary.remote.service.RedisServiceRemote&methods=add,set,lRange,remove,hmSet,removePattern,get,exists,rangeByScore,lGetIndex,setMembers,hmGet,lPush,zAdd&pid=928&revision=1.0-SNAPSHOT&side=provider&timestamp=1555292200904, urls: [empty://192.168.251.148:20880/com.hary.remote.service.RedisServiceRemote?anyhost=true&application=provider&bean.name=com.hary.remote.service.RedisServiceRemote&category=configurators&check=false&dubbo=2.0.2&generic=false&interface=com.hary.remote.service.RedisServiceRemote&methods=add,set,lRange,remove,hmSet,removePattern,get,exists,rangeByScore,lGetIndex,setMembers,hmGet,lPush,zAdd&pid=928&revision=1.0-SNAPSHOT&side=provider&timestamp=1555292200904], dubbo version: 2.6.5, current host: 192.168.251.148
2019-04-15 09:36:40,973 INFO [main] com.alibaba.dubbo.config.spring.ServiceBean.onApplicationEvent(129) |  [DUBBO] The service ready on spring started. service: com.hary.remote.service.CommodityServiceRemote, dubbo version: 2.6.5, current host: 192.168.251.148
2019-04-15 09:36:40,990 INFO [main] com.alibaba.dubbo.config.ServiceConfig.exportLocal(539) |  [DUBBO] Export dubbo service com.hary.remote.service.CommodityServiceRemote to local registry, dubbo version: 2.6.5, current host: 192.168.251.148
2019-04-15 09:36:40,996 INFO [main] com.alibaba.dubbo.config.ServiceConfig.doExportUrlsFor1Protocol(491) |  [DUBBO] Export dubbo service com.hary.remote.service.CommodityServiceRemote to url dubbo://192.168.251.148:20880/com.hary.remote.service.CommodityServiceRemote?anyhost=true&application=provider&bean.name=com.hary.remote.service.CommodityServiceRemote&bind.ip=192.168.251.148&bind.port=20880&dubbo=2.0.2&generic=false&interface=com.hary.remote.service.CommodityServiceRemote&methods=selectByPrimaryKey,insertSelective,updateByPrimaryKeySelective,updateByPrimaryKey,insert,deleteByPrimaryKey,updateInventoryByCommodityId&pid=928&revision=1.0-SNAPSHOT&side=provider&timestamp=1555292200979, dubbo version: 2.6.5, current host: 192.168.251.148
2019-04-15 09:36:41,006 INFO [main] com.alibaba.dubbo.config.ServiceConfig.doExportUrlsFor1Protocol(501) |  [DUBBO] Register dubbo service com.hary.remote.service.CommodityServiceRemote url dubbo://192.168.251.148:20880/com.hary.remote.service.CommodityServiceRemote?anyhost=true&application=provider&bean.name=com.hary.remote.service.CommodityServiceRemote&bind.ip=192.168.251.148&bind.port=20880&dubbo=2.0.2&generic=false&interface=com.hary.remote.service.CommodityServiceRemote&methods=selectByPrimaryKey,insertSelective,updateByPrimaryKeySelective,updateByPrimaryKey,insert,deleteByPrimaryKey,updateInventoryByCommodityId&pid=928&revision=1.0-SNAPSHOT&side=provider&timestamp=1555292200979 to registry registry://127.0.0.1:2181/com.alibaba.dubbo.registry.RegistryService?application=provider&dubbo=2.0.2&pid=928&registry=zookeeper&timestamp=1555292200979, dubbo version: 2.6.5, current host: 192.168.251.148
2019-04-15 09:36:41,020 INFO [main] com.alibaba.dubbo.registry.support.AbstractRegistry.register(273) |  [DUBBO] Register: dubbo://192.168.251.148:20880/com.hary.remote.service.CommodityServiceRemote?anyhost=true&application=provider&bean.name=com.hary.remote.service.CommodityServiceRemote&dubbo=2.0.2&generic=false&interface=com.hary.remote.service.CommodityServiceRemote&methods=selectByPrimaryKey,insertSelective,updateByPrimaryKeySelective,updateByPrimaryKey,insert,deleteByPrimaryKey,updateInventoryByCommodityId&pid=928&revision=1.0-SNAPSHOT&side=provider&timestamp=1555292200979, dubbo version: 2.6.5, current host: 192.168.251.148
2019-04-15 09:36:41,038 INFO [main] com.alibaba.dubbo.registry.support.AbstractRegistry.subscribe(298) |  [DUBBO] Subscribe: provider://192.168.251.148:20880/com.hary.remote.service.CommodityServiceRemote?anyhost=true&application=provider&bean.name=com.hary.remote.service.CommodityServiceRemote&category=configurators&check=false&dubbo=2.0.2&generic=false&interface=com.hary.remote.service.CommodityServiceRemote&methods=selectByPrimaryKey,insertSelective,updateByPrimaryKeySelective,updateByPrimaryKey,insert,deleteByPrimaryKey,updateInventoryByCommodityId&pid=928&revision=1.0-SNAPSHOT&side=provider&timestamp=1555292200979, dubbo version: 2.6.5, current host: 192.168.251.148
2019-04-15 09:36:41,056 INFO [main] com.alibaba.dubbo.registry.support.AbstractRegistry.notify(387) |  [DUBBO] Notify urls for subscribe url provider://192.168.251.148:20880/com.hary.remote.service.CommodityServiceRemote?anyhost=true&application=provider&bean.name=com.hary.remote.service.CommodityServiceRemote&category=configurators&check=false&dubbo=2.0.2&generic=false&interface=com.hary.remote.service.CommodityServiceRemote&methods=selectByPrimaryKey,insertSelective,updateByPrimaryKeySelective,updateByPrimaryKey,insert,deleteByPrimaryKey,updateInventoryByCommodityId&pid=928&revision=1.0-SNAPSHOT&side=provider&timestamp=1555292200979, urls: [empty://192.168.251.148:20880/com.hary.remote.service.CommodityServiceRemote?anyhost=true&application=provider&bean.name=com.hary.remote.service.CommodityServiceRemote&category=configurators&check=false&dubbo=2.0.2&generic=false&interface=com.hary.remote.service.CommodityServiceRemote&methods=selectByPrimaryKey,insertSelective,updateByPrimaryKeySelective,updateByPrimaryKey,insert,deleteByPrimaryKey,updateInventoryByCommodityId&pid=928&revision=1.0-SNAPSHOT&side=provider&timestamp=1555292200979], dubbo version: 2.6.5, current host: 192.168.251.148
2019-04-15 09:36:41,065 INFO [main] com.alibaba.dubbo.config.spring.ServiceBean.onApplicationEvent(129) |  [DUBBO] The service ready on spring started. service: com.hary.remote.service.User_OrderServiceRemote, dubbo version: 2.6.5, current host: 192.168.251.148
2019-04-15 09:36:41,085 INFO [main] com.alibaba.dubbo.config.ServiceConfig.exportLocal(539) |  [DUBBO] Export dubbo service com.hary.remote.service.User_OrderServiceRemote to local registry, dubbo version: 2.6.5, current host: 192.168.251.148
2019-04-15 09:36:41,089 INFO [main] com.alibaba.dubbo.config.ServiceConfig.doExportUrlsFor1Protocol(491) |  [DUBBO] Export dubbo service com.hary.remote.service.User_OrderServiceRemote to url dubbo://192.168.251.148:20880/com.hary.remote.service.User_OrderServiceRemote?anyhost=true&application=provider&bean.name=com.hary.remote.service.User_OrderServiceRemote&bind.ip=192.168.251.148&bind.port=20880&dubbo=2.0.2&generic=false&interface=com.hary.remote.service.User_OrderServiceRemote&methods=queryAllUser_Order,addOrder&pid=928&revision=1.0-SNAPSHOT&side=provider&timestamp=1555292201073, dubbo version: 2.6.5, current host: 192.168.251.148
2019-04-15 09:36:41,097 INFO [main] com.alibaba.dubbo.config.ServiceConfig.doExportUrlsFor1Protocol(501) |  [DUBBO] Register dubbo service com.hary.remote.service.User_OrderServiceRemote url dubbo://192.168.251.148:20880/com.hary.remote.service.User_OrderServiceRemote?anyhost=true&application=provider&bean.name=com.hary.remote.service.User_OrderServiceRemote&bind.ip=192.168.251.148&bind.port=20880&dubbo=2.0.2&generic=false&interface=com.hary.remote.service.User_OrderServiceRemote&methods=queryAllUser_Order,addOrder&pid=928&revision=1.0-SNAPSHOT&side=provider&timestamp=1555292201073 to registry registry://127.0.0.1:2181/com.alibaba.dubbo.registry.RegistryService?application=provider&dubbo=2.0.2&pid=928&registry=zookeeper&timestamp=1555292201073, dubbo version: 2.6.5, current host: 192.168.251.148
2019-04-15 09:36:41,112 INFO [main] com.alibaba.dubbo.registry.support.AbstractRegistry.register(273) |  [DUBBO] Register: dubbo://192.168.251.148:20880/com.hary.remote.service.User_OrderServiceRemote?anyhost=true&application=provider&bean.name=com.hary.remote.service.User_OrderServiceRemote&dubbo=2.0.2&generic=false&interface=com.hary.remote.service.User_OrderServiceRemote&methods=queryAllUser_Order,addOrder&pid=928&revision=1.0-SNAPSHOT&side=provider&timestamp=1555292201073, dubbo version: 2.6.5, current host: 192.168.251.148
2019-04-15 09:36:41,132 INFO [main] com.alibaba.dubbo.registry.support.AbstractRegistry.subscribe(298) |  [DUBBO] Subscribe: provider://192.168.251.148:20880/com.hary.remote.service.User_OrderServiceRemote?anyhost=true&application=provider&bean.name=com.hary.remote.service.User_OrderServiceRemote&category=configurators&check=false&dubbo=2.0.2&generic=false&interface=com.hary.remote.service.User_OrderServiceRemote&methods=queryAllUser_Order,addOrder&pid=928&revision=1.0-SNAPSHOT&side=provider&timestamp=1555292201073, dubbo version: 2.6.5, current host: 192.168.251.148
2019-04-15 09:36:41,146 INFO [main] com.alibaba.dubbo.registry.support.AbstractRegistry.notify(387) |  [DUBBO] Notify urls for subscribe url provider://192.168.251.148:20880/com.hary.remote.service.User_OrderServiceRemote?anyhost=true&application=provider&bean.name=com.hary.remote.service.User_OrderServiceRemote&category=configurators&check=false&dubbo=2.0.2&generic=false&interface=com.hary.remote.service.User_OrderServiceRemote&methods=queryAllUser_Order,addOrder&pid=928&revision=1.0-SNAPSHOT&side=provider&timestamp=1555292201073, urls: [empty://192.168.251.148:20880/com.hary.remote.service.User_OrderServiceRemote?anyhost=true&application=provider&bean.name=com.hary.remote.service.User_OrderServiceRemote&category=configurators&check=false&dubbo=2.0.2&generic=false&interface=com.hary.remote.service.User_OrderServiceRemote&methods=queryAllUser_Order,addOrder&pid=928&revision=1.0-SNAPSHOT&side=provider&timestamp=1555292201073], dubbo version: 2.6.5, current host: 192.168.251.148
2019-04-15 09:36:41,155 INFO [main] com.alibaba.dubbo.config.spring.ServiceBean.onApplicationEvent(129) |  [DUBBO] The service ready on spring started. service: com.hary.remote.service.RoleServiceRemote, dubbo version: 2.6.5, current host: 192.168.251.148
2019-04-15 09:36:41,170 INFO [main] com.alibaba.dubbo.config.ServiceConfig.exportLocal(539) |  [DUBBO] Export dubbo service com.hary.remote.service.RoleServiceRemote to local registry, dubbo version: 2.6.5, current host: 192.168.251.148
2019-04-15 09:36:41,172 INFO [main] com.alibaba.dubbo.config.ServiceConfig.doExportUrlsFor1Protocol(491) |  [DUBBO] Export dubbo service com.hary.remote.service.RoleServiceRemote to url dubbo://192.168.251.148:20880/com.hary.remote.service.RoleServiceRemote?anyhost=true&application=provider&bean.name=com.hary.remote.service.RoleServiceRemote&bind.ip=192.168.251.148&bind.port=20880&dubbo=2.0.2&generic=false&interface=com.hary.remote.service.RoleServiceRemote&methods=queryRoleByUsername&pid=928&revision=1.0-SNAPSHOT&side=provider&timestamp=1555292201162, dubbo version: 2.6.5, current host: 192.168.251.148
2019-04-15 09:36:41,178 INFO [main] com.alibaba.dubbo.config.ServiceConfig.doExportUrlsFor1Protocol(501) |  [DUBBO] Register dubbo service com.hary.remote.service.RoleServiceRemote url dubbo://192.168.251.148:20880/com.hary.remote.service.RoleServiceRemote?anyhost=true&application=provider&bean.name=com.hary.remote.service.RoleServiceRemote&bind.ip=192.168.251.148&bind.port=20880&dubbo=2.0.2&generic=false&interface=com.hary.remote.service.RoleServiceRemote&methods=queryRoleByUsername&pid=928&revision=1.0-SNAPSHOT&side=provider&timestamp=1555292201162 to registry registry://127.0.0.1:2181/com.alibaba.dubbo.registry.RegistryService?application=provider&dubbo=2.0.2&pid=928&registry=zookeeper&timestamp=1555292201162, dubbo version: 2.6.5, current host: 192.168.251.148
2019-04-15 09:36:41,189 INFO [main] com.alibaba.dubbo.registry.support.AbstractRegistry.register(273) |  [DUBBO] Register: dubbo://192.168.251.148:20880/com.hary.remote.service.RoleServiceRemote?anyhost=true&application=provider&bean.name=com.hary.remote.service.RoleServiceRemote&dubbo=2.0.2&generic=false&interface=com.hary.remote.service.RoleServiceRemote&methods=queryRoleByUsername&pid=928&revision=1.0-SNAPSHOT&side=provider&timestamp=1555292201162, dubbo version: 2.6.5, current host: 192.168.251.148
2019-04-15 09:36:41,201 INFO [main] com.alibaba.dubbo.registry.support.AbstractRegistry.subscribe(298) |  [DUBBO] Subscribe: provider://192.168.251.148:20880/com.hary.remote.service.RoleServiceRemote?anyhost=true&application=provider&bean.name=com.hary.remote.service.RoleServiceRemote&category=configurators&check=false&dubbo=2.0.2&generic=false&interface=com.hary.remote.service.RoleServiceRemote&methods=queryRoleByUsername&pid=928&revision=1.0-SNAPSHOT&side=provider&timestamp=1555292201162, dubbo version: 2.6.5, current host: 192.168.251.148
2019-04-15 09:36:41,215 INFO [main] com.alibaba.dubbo.registry.support.AbstractRegistry.notify(387) |  [DUBBO] Notify urls for subscribe url provider://192.168.251.148:20880/com.hary.remote.service.RoleServiceRemote?anyhost=true&application=provider&bean.name=com.hary.remote.service.RoleServiceRemote&category=configurators&check=false&dubbo=2.0.2&generic=false&interface=com.hary.remote.service.RoleServiceRemote&methods=queryRoleByUsername&pid=928&revision=1.0-SNAPSHOT&side=provider&timestamp=1555292201162, urls: [empty://192.168.251.148:20880/com.hary.remote.service.RoleServiceRemote?anyhost=true&application=provider&bean.name=com.hary.remote.service.RoleServiceRemote&category=configurators&check=false&dubbo=2.0.2&generic=false&interface=com.hary.remote.service.RoleServiceRemote&methods=queryRoleByUsername&pid=928&revision=1.0-SNAPSHOT&side=provider&timestamp=1555292201162], dubbo version: 2.6.5, current host: 192.168.251.148
2019-04-15 09:36:41,222 INFO [main] com.alibaba.dubbo.config.spring.ServiceBean.onApplicationEvent(129) |  [DUBBO] The service ready on spring started. service: com.hary.remote.service.PermissionServiceRemote, dubbo version: 2.6.5, current host: 192.168.251.148
2019-04-15 09:36:41,241 INFO [main] com.alibaba.dubbo.config.ServiceConfig.exportLocal(539) |  [DUBBO] Export dubbo service com.hary.remote.service.PermissionServiceRemote to local registry, dubbo version: 2.6.5, current host: 192.168.251.148
2019-04-15 09:36:41,244 INFO [main] com.alibaba.dubbo.config.ServiceConfig.doExportUrlsFor1Protocol(491) |  [DUBBO] Export dubbo service com.hary.remote.service.PermissionServiceRemote to url dubbo://192.168.251.148:20880/com.hary.remote.service.PermissionServiceRemote?anyhost=true&application=provider&bean.name=com.hary.remote.service.PermissionServiceRemote&bind.ip=192.168.251.148&bind.port=20880&dubbo=2.0.2&generic=false&interface=com.hary.remote.service.PermissionServiceRemote&methods=queryPermissionByRole_Id&pid=928&revision=1.0-SNAPSHOT&side=provider&timestamp=1555292201234, dubbo version: 2.6.5, current host: 192.168.251.148
